,Data_Source,Airline_name,Aircraft_Type,Category,Flight_Type,Count,Total_seat,Seat_Class,Seat_Type,Seat_Position,Recline,Premium,Pitch_minimum,Pitch_maximum,Width,Bedlength_maximum,Bedlength_minimum,Music,VideoType,Power_available,Power_kind,Usb_available,Usb_kind,Rating,Constructor
127,SeatGuru,aeroflot,Russian Airlines Sukhoi Superjet 100-95B,ECONOMY,short haul,75,87,Economy,STANDARD,BULKHEAD,,N,30,32,18.3,,,NONE,NONE,NONE,,NONE,,5,Others
128,SeatGuru,aeroflot,Russian Airlines Sukhoi Superjet 100-95B,ECONOMY,short haul,75,87,Economy,STANDARD,BULKHEAD,,N,30,32,18.3,,,NONE,NONE,NONE,,NONE,,4,Others
129,SeatGuru,aerolineas-argentinas,Airbus A330-200,ECONOMY,long haul,248,272,Economy,STANDARD,BULKHEAD,,N,31,31,17.0,,,YES,SEATBACK,NONE,,NONE,,2,Airbus
130,SeatGuru,aerolineas-argentinas,Airbus A330-200,ECONOMY,long haul,248,272,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,SEATBACK,NONE,,NONE,,3,Airbus
131,SeatGuru,aerolineas-argentinas,Airbus A330-200,ECONOMY,long haul,248,272,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,SEATBACK,NONE,,NONE,,2,Airbus
132,SeatGuru,aerolineas-argentinas,Airbus A330-200,ECONOMY,long haul,248,272,Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,YES,SEATBACK,NONE,,NONE,,4,Airbus
133,SeatGuru,aerolineas-argentinas,Airbus A330-200,ECONOMY,long haul,248,272,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,SEATBACK,NONE,,NONE,,1,Airbus
134,SeatGuru,aerolineas-argentinas,Airbus A330-200,BUSINESS,long haul,24,272,Club Condor,ANGLE_FLAT,BULKHEAD,,A,60,60,21.0,,,YES,SEATBACK,NONE,,ALL,PORT,2,Airbus
135,SeatGuru,aerolineas-argentinas,Airbus A330-200,BUSINESS,long haul,24,272,Club Condor,ANGLE_FLAT,NORMAL,,A,60,60,21.0,,,YES,SEATBACK,NONE,,ALL,PORT,3,Airbus
136,SeatGuru,aerolineas-argentinas,Airbus A340-300,BUSINESS,long haul,32,280,Club Condor,ANGLE_FLAT,NORMAL,,A,60,60,21.0,,,YES,SEATBACK,NONE,,ALL,PORT,2,Airbus
137,SeatGuru,aerolineas-argentinas,Airbus A340-300,ECONOMY,long haul,248,280,Economy,STANDARD,BULKHEAD,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,2,Airbus
138,SeatGuru,aerolineas-argentinas,Airbus A340-300,ECONOMY,long haul,248,280,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,3,Airbus
139,SeatGuru,aerolineas-argentinas,Airbus A340-300,ECONOMY,long haul,248,280,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,1,Airbus
140,SeatGuru,aerolineas-argentinas,Airbus A340-300,ECONOMY,long haul,248,280,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,2,Airbus
141,SeatGuru,aerolineas-argentinas,Airbus A340-300,ECONOMY,long haul,248,280,Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,4,Airbus
142,SeatGuru,aerolineas-argentinas,Airbus A340-300,BUSINESS,long haul,32,280,Club Condor,ANGLE_FLAT,BULKHEAD,,A,60,60,21.0,,,YES,SEATBACK,NONE,,ALL,PORT,2,Airbus
143,SeatGuru,aerolineas-argentinas,Airbus A340-300,BUSINESS,long haul,32,280,Club Condor,ANGLE_FLAT,NORMAL,,A,60,60,21.0,,,YES,SEATBACK,NONE,,ALL,PORT,3,Airbus
144,SeatGuru,aerolineas-argentinas,Boeing 737-700,BUSINESS,short haul,8,128, Club Economy,RECLINER,BULKHEAD,,R,36,36,18.0,,,NONE,NONE,NONE,,NONE,,2,Boeing
145,SeatGuru,aerolineas-argentinas,Boeing 737-700,ECONOMY,short haul,120,128,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,5,Boeing
146,SeatGuru,aerolineas-argentinas,Boeing 737-700,ECONOMY,short haul,120,128,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
147,SeatGuru,aerolineas-argentinas,Boeing 737-700,BUSINESS,short haul,8,128, Club Economy,RECLINER,NORMAL,,R,36,36,18.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
148,SeatGuru,aerolineas-argentinas,Boeing 737-700,ECONOMY,short haul,120,128,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Boeing
149,SeatGuru,aerolineas-argentinas,Boeing 737-700,ECONOMY,short haul,120,128,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,1,Boeing
150,SeatGuru,aerolineas-argentinas,Boeing 737-700,ECONOMY,short haul,120,128,Economy,STANDARD,BULKHEAD,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
151,SeatGuru,aerolineas-argentinas,Boeing 737-800,BUSINESS,short haul,8,170,Club Economy,RECLINER,BULKHEAD,,R,36,36,18.0,,,NONE,NONE,NONE,,NONE,,2,Boeing
152,SeatGuru,aerolineas-argentinas,Boeing 737-800,ECONOMY,short haul,162,170,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,1,Boeing
153,SeatGuru,aerolineas-argentinas,Boeing 737-800,ECONOMY,short haul,162,170,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
154,SeatGuru,aerolineas-argentinas,Boeing 737-800,ECONOMY,short haul,162,170,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Boeing
155,SeatGuru,aerolineas-argentinas,Boeing 737-800,ECONOMY,short haul,162,170,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,4,Boeing
156,SeatGuru,aerolineas-argentinas,Boeing 737-800,ECONOMY,short haul,162,170,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,5,Boeing
157,SeatGuru,aerolineas-argentinas,Boeing 737-800,BUSINESS,short haul,8,170,Club Economy,RECLINER,NORMAL,,R,36,36,18.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
158,SeatGuru,aerolineas-argentinas,Boeing 737-800,ECONOMY,short haul,162,170,Economy,STANDARD,BULKHEAD,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
159,SeatGuru,aeromexico,AM Boeing 737 MAX 8,BUSINESS,short haul,16,166,Clase Premier,RECLINER,BULKHEAD,,R,38,38,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Others
160,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,132,166,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,2,Others
161,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,132,166,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,3,Others
162,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,132,166,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,2,Others
163,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,132,166,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,5,Others
164,SeatGuru,aeromexico,AM Boeing 737 MAX 8,BUSINESS,short haul,16,166,Clase Premier,RECLINER,NORMAL,,R,38,38,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Others
165,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,132,166,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,1,Others
166,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,18,166,AM Plus,STANDARD,BULKHEAD,,N,34,34,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,2,Others
167,SeatGuru,aeromexico,AM Boeing 737 MAX 8,ECONOMY,short haul,18,166,AM Plus,STANDARD,NORMAL,,N,34,34,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,3,Others
168,SeatGuru,aeromexico,Boeing 737-700 V2,BUSINESS,short haul,12,124,Clase Premier,RECLINER,BULKHEAD,,R,36,36,21.0,,,YES,OVERHEAD,NONE,,NONE,,2,Boeing
169,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,94,124,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
170,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,94,124,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,2,Boeing
171,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,94,124,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,4,Boeing
172,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,94,124,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,5,Boeing
173,SeatGuru,aeromexico,Boeing 737-700 V2,BUSINESS,short haul,12,124,Clase Premier,RECLINER,NORMAL,,R,36,36,21.0,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
174,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,94,124,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,OVERHEAD,NONE,,NONE,,1,Boeing
175,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,18,124,AM Plus,STANDARD,BULKHEAD,,N,34,34,17.0,,,YES,OVERHEAD,NONE,,NONE,,4,Boeing
176,SeatGuru,aeromexico,Boeing 737-700 V2,ECONOMY,short haul,18,124,AM Plus,STANDARD,NORMAL,,N,34,34,17.0,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
177,SeatGuru,aeromexico,Boeing 737-800 B,BUSINESS,short haul,16,160,Clase Premier,RECLINER,BULKHEAD,,R,39,39,21.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
178,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,126,160,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,1,Boeing
179,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,126,160,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,3,Boeing
180,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,126,160,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
181,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,126,160,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
182,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,126,160,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,5,Boeing
183,SeatGuru,aeromexico,Boeing 737-800 B,BUSINESS,short haul,16,160,Clase Premier,RECLINER,NORMAL,,R,39,39,21.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,3,Boeing
184,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,126,160,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,5,Boeing
185,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,18,160,AM Plus,STANDARD,BULKHEAD,,N,34,34,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
186,SeatGuru,aeromexico,Boeing 737-800 B,ECONOMY,short haul,18,160,AM Plus,STANDARD,NORMAL,,N,34,34,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,3,Boeing
187,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,18,186,AM Plus,STANDARD,BULKHEAD,,N,34,34,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
188,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,168,186,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,3,Boeing
189,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,168,186,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
190,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,168,186,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,4,Boeing
191,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,168,186,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,5,Boeing
192,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,18,186,AM Plus,STANDARD,NORMAL,,N,34,34,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,3,Boeing
193,SeatGuru,aeromexico,Boeing 737-800 C,ECONOMY,short haul,168,186,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.0,,,PRE_PROGRAMMED,ON_DEMAND,NONE,,ALL,PORT,1,Boeing
194,SeatGuru,aeromexico,Boeing 787-9,BUSINESS,long haul,36,274,Clase Premier,FLAT_BED,BULKHEAD,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
195,SeatGuru,aeromexico,Boeing 787-9,BUSINESS,long haul,36,274,Clase Premier,FLAT_BED,NORMAL,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
196,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,27,274,AM Plus,STANDARD,BULKHEAD,,N,35,36,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,5,Boeing
197,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,27,274,AM Plus,STANDARD,NORMAL,,N,35,36,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Boeing
198,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,211,274,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Boeing
199,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,211,274,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Boeing
200,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,211,274,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
201,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,211,274,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,5,Boeing
202,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,211,274,Main Cabin Economy,STANDARD,BULKHEAD,,N,31,31,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
203,SeatGuru,aeromexico,Boeing 787-9,ECONOMY,long haul,211,274,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,1,Boeing
204,SeatGuru,aeromexico,Boeing 787-9,BUSINESS,long haul,36,274,Clase Premier,FLAT_BED,NORMAL,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
205,SeatGuru,aeromexico,Embraer ERJ-170,ECONOMY,short haul,76,76,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.3,,,NONE,NONE,NONE,,NONE,,2,Others
206,SeatGuru,aeromexico,Embraer ERJ-170,ECONOMY,short haul,76,76,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.3,,,NONE,NONE,NONE,,NONE,,3,Others
207,SeatGuru,aeromexico,Embraer ERJ-170,ECONOMY,short haul,76,76,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.3,,,NONE,NONE,NONE,,NONE,,2,Others
208,SeatGuru,aeromexico,Embraer ERJ-170,ECONOMY,short haul,76,76,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,17.3,,,NONE,NONE,NONE,,NONE,,5,Others
209,SeatGuru,aeromexico,Embraer ERJ-170,ECONOMY,short haul,76,76,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,17.3,,,NONE,NONE,NONE,,NONE,,1,Others
210,SeatGuru,aeromexico,Embraer ERJ-190,BUSINESS,short haul,11,99,Clase Premier,RECLINER,BULKHEAD,,R,36,36,19.0,,,NONE,NONE,NONE,,NONE,,5,Others
211,SeatGuru,aeromexico,Embraer ERJ-190,ECONOMY,short haul,88,99,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,3,Others
212,SeatGuru,aeromexico,Embraer ERJ-190,ECONOMY,short haul,88,99,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,2,Others
213,SeatGuru,aeromexico,Embraer ERJ-190,ECONOMY,short haul,88,99,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,5,Others
214,SeatGuru,aeromexico,Embraer ERJ-190,BUSINESS,short haul,11,99,Clase Premier,RECLINER,NORMAL,,R,36,36,19.0,,,NONE,NONE,NONE,,NONE,,3,Others
215,SeatGuru,aeromexico,Embraer ERJ-190,ECONOMY,short haul,88,99,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,1,Others
216,SeatGuru,aeromexico,Embraer ERJ-190,ECONOMY,short haul,88,99,Main Cabin Economy,STANDARD,BULKHEAD,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,2,Others
217,SeatGuru,aeromexico,Embraer ERJ-190,ECONOMY,short haul,88,99,Main Cabin Economy,STANDARD,BULKHEAD,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,5,Others
218,SeatGuru,aeromexico,Embraer ERJ-190 V2,ECONOMY,short haul,98,98,Main Cabin Economy,STANDARD,BULKHEAD,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,2,Others
219,SeatGuru,aeromexico,Embraer ERJ-190 V2,ECONOMY,short haul,98,98,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,3,Others
220,SeatGuru,aeromexico,Embraer ERJ-190 V2,ECONOMY,short haul,98,98,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,2,Others
221,SeatGuru,aeromexico,Embraer ERJ-190 V2,ECONOMY,short haul,98,98,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,5,Others
222,SeatGuru,aeromexico,Embraer ERJ-190 V2,ECONOMY,short haul,98,98,Main Cabin Economy,STANDARD,BULKHEAD,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,5,Others
223,SeatGuru,aeromexico,Embraer ERJ-190 V2,ECONOMY,short haul,98,98,Main Cabin Economy,STANDARD,NORMAL,,N,31,31,18.3,,,NONE,NONE,NONE,,NONE,,1,Others
224,SeatGuru,aeromexico,Boeing 787-8,BUSINESS,long haul,32,243,Clase Premier,FLAT_BED,BULKHEAD,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
225,SeatGuru,aeromexico,Boeing 787-8,BUSINESS,long haul,32,243,Clase Premier,FLAT_BED,BULKHEAD,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
226,SeatGuru,aeromexico,Boeing 787-8,ECONOMY,long haul,202,243,Main Cabin Economy,STANDARD,NORMAL,,N,31,34,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,3,Boeing
227,SeatGuru,aeromexico,Boeing 787-8,BUSINESS,long haul,32,243,Clase Premier,FLAT_BED,NORMAL,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
228,SeatGuru,aeromexico,Boeing 787-8,ECONOMY,long haul,202,243,Main Cabin Economy,STANDARD,NORMAL,,N,31,34,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,2,Boeing
229,SeatGuru,aeromexico,Boeing 787-8,ECONOMY,long haul,202,243,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,34,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,4,Boeing
230,SeatGuru,aeromexico,Boeing 787-8,ECONOMY,long haul,202,243,Main Cabin Economy,STANDARD,EXIT_ROW,,N,31,34,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,1,Boeing
231,SeatGuru,aeromexico,Boeing 787-8,ECONOMY,long haul,202,243,Main Cabin Economy,STANDARD,NORMAL,,N,31,34,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,1,Boeing
232,SeatGuru,aeromexico,Boeing 787-8,ECONOMY,long haul,202,243,Main Cabin Economy,STANDARD,NORMAL,,N,31,34,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,4,Boeing
233,SeatGuru,aeromexico,Boeing 787-8,BUSINESS,long haul,32,243,Clase Premier,FLAT_BED,NORMAL,180 degrees,F,60,60,20.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Boeing
234,SeatGuru,aeromexico,Boeing 787-8,PREMIUM,long haul,9,243,AM Plus,STANDARD,BULKHEAD,,N,38,38,17.2,,,ON_DEMAND,ON_DEMAND,NONE,,ALL,PORT,5,Boeing
235,SeatGuru,aer-lingus,Airbus A320,ECONOMY,short haul,174,174,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,4,Airbus
236,SeatGuru,aer-lingus,Airbus A320,ECONOMY,short haul,174,174,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Airbus
237,SeatGuru,aer-lingus,Airbus A320,ECONOMY,short haul,174,174,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Airbus
238,SeatGuru,aer-lingus,Airbus A320,ECONOMY,short haul,174,174,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,4,Airbus
239,SeatGuru,aer-lingus,Airbus A320,ECONOMY,short haul,174,174,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,5,Airbus
240,SeatGuru,aer-lingus,Airbus A320,ECONOMY,short haul,174,174,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,1,Airbus
241,SeatGuru,aer-lingus,Airbus A321,ECONOMY,short haul,212,212,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Airbus
242,SeatGuru,aer-lingus,Airbus A321,ECONOMY,short haul,212,212,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,5,Airbus
243,SeatGuru,aer-lingus,Airbus A321,ECONOMY,short haul,212,212,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Airbus
244,SeatGuru,aer-lingus,Airbus A321,ECONOMY,short haul,212,212,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Airbus
245,SeatGuru,aer-lingus,Airbus A321,ECONOMY,short haul,212,212,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,1,Airbus
246,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,4,Airbus
247,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Airbus
248,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
249,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,4,Airbus
250,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
251,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Airbus
252,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Airbus
253,SeatGuru,aer-lingus,Airbus A330-200,BUSINESS,long haul,23,271,Business,FLAT_BED,BULKHEAD,,F,58,58,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
254,SeatGuru,aer-lingus,Airbus A330-200,BUSINESS,long haul,23,271,Business,FLAT_BED,NORMAL,,F,58,58,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Airbus
255,SeatGuru,aer-lingus,Airbus A330-200,ECONOMY,long haul,248,271,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,5,Airbus
256,SeatGuru,aer-lingus,Airbus A330-200,BUSINESS,long haul,23,271,Business,FLAT_BED,NORMAL,,F,58,58,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
